Time,1,2,3,4,5,6,7,8,9,10,Average
1536.271,120797469.83333333,118986337.5,116631822.0,114758579.6,110431122.52941176,108545679.52941176,107454257.16666667,112138610.4375,112678721.25,117196749.66666667,113961934.95129903
1536.3670000000002,122178601.0,120380206.0,116631822.0,116304485.8,111871182.88235295,109985726.47058824,108835443.33333333,113630658.75,114142177.6875,118599022.33333333,115255932.62571077
1551.6779999999999,123559732.16666667,121774074.5,118042546.33333333,117850392.0,113311243.23529412,111425773.41176471,110216629.5,115122707.0625,115605634.125,120001295.0,116691002.7334559
1551.832,124940863.33333333,123167943.0,119453270.66666667,117850392.0,114751303.58823529,112865820.35294117,111597815.66666667,116614755.375,117069090.5625,121403567.66666667,117971482.22120099
1561.075,126321994.5,124561811.5,120863995.0,119244180.5,116191363.94117647,114305867.29411764,112979001.83333333,118106803.6875,118532547.0,122805840.33333333,119391340.55894606
1574.067,127703125.66666667,125955680.0,122274719.33333333,120637969.0,117631424.29411764,115745914.23529412,114360188.0,119598852.0,119864934.15789473,124208113.0,120798091.96873064
1574.1570000000002,129084256.83333333,127349548.5,123685443.66666667,122031757.5,119071484.64705881,117185961.1764706,115741374.16666667,119598852.0,121197321.31578948,125610385.66666667,122055638.54726525
1587.037,130465388.0,128743417.0,125096168.0,123425546.0,120511545.0,118626008.11764705,117122560.33333334,120975697.33333333,122529708.4736842,127012658.33333333,123450869.65913312
1587.191,131846519.16666667,130137285.5,126506892.33333333,124819334.5,120511770.0,120066055.05882353,118503746.5,122352542.66666667,123862095.63157895,128414931.0,124702117.23570693
1599.1070000000002,133227650.33333334,131531154.0,127917616.66666667,126213123.0,121956190.76470588,121506102.0,119884932.66666667,123729388.0,125194482.78947368,129817203.66666667,126097784.38875131
1599.1870000000001,134608781.5,132925022.5,129328341.0,127606911.5,123400611.52941176,121506102.0,121266118.83333334,125106233.33333333,126526869.94736841,131219476.33333333,127349446.84767802
1614.396,135989912.66666666,134318891.0,130739065.33333333,129000700.0,124845032.29411764,123017028.9375,122647305.0,126483078.66666667,127859257.10526316,132621749.0,128752202.00035474
1614.486,137371043.83333334,135712759.5,132149789.66666667,130394488.5,126289453.05882353,124527955.875,122647305.0,127859924.0,129191644.26315789,134024021.66666667,130016838.53636482
1825.983,138752175.0,137106628.0,133560514.0,131788277.0,127733873.8235294,126038882.8125,124248914.2,129236769.33333333,130524031.42105263,135426294.33333334,131441635.99237487
1826.1070000000002,138752175.0,138500496.5,134971238.33333334,133182065.5,129178294.58823529,127549809.75,125850523.4,130613614.66666667,131856418.57894737,136828567.0,132728320.33171828
